[20-Jun-2023 14:49:08] | 200 | 115.3607ms | 127.0.0.1 | GET | /api/products/Q8Y7RSZLBU | -
[20-Jun-2023 14:49:15] | 404 | 107.9325ms | 127.0.0.1 | GET | /api/suppliers/Q8Y7RSZLBU | record not found
[20-Jun-2023 14:49:35] | 200 | 126.516ms | 127.0.0.1 | GET | /api/suppliers | -
[20-Jun-2023 14:49:36] | 200 | 107.2437ms | 127.0.0.1 | GET | /api/suppliers | -
[20-Jun-2023 14:49:44] | 500 | 1.0405ms | 127.0.0.1 | GET | /api/suppliers | invalid field found for struct inventory-management/backend/internal/model.Transaction's field Supplier: define a valid foreign key for relations or implement the Valuer/Scanner interface
[20-Jun-2023 14:50:39] | 400 |      0s | 127.0.0.1 | POST | /api/suppliers | -
[20-Jun-2023 14:50:44] | 400 |      0s | 127.0.0.1 | POST | /api/suppliers | -
[20-Jun-2023 14:50:49] | 400 |      0s | 127.0.0.1 | POST | /api/suppliers | -
[20-Jun-2023 14:50:57] | 201 | 122.9787ms | 127.0.0.1 | POST | /api/suppliers | -
[20-Jun-2023 14:52:29] | 201 | 133.995ms | 127.0.0.1 | POST | /api/suppliers | -
[20-Jun-2023 14:53:33] | 200 | 117.9061ms | 127.0.0.1 | PATCH | /api/suppliers/OZM62RD4RM | -
[20-Jun-2023 14:54:40] | 200 | 121.2123ms | 127.0.0.1 | GET | /api/suppliers/OZM62RD4RM | -
[20-Jun-2023 14:54:47] | 200 | 107.0097ms | 127.0.0.1 | DELETE | /api/suppliers/OZM62RD4RM | -
[20-Jun-2023 14:55:48] | 200 | 122.0758ms | 127.0.0.1 | GET | /api/suppliers | -
[20-Jun-2023 14:55:53] | 200 | 120.1305ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 14:58:55] | 200 | 119.0614ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 14:59:24] | 200 | 113.3781ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:01:06] | 200 | 121.1176ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:01:07] | 200 | 2.8461ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:01:08] | 200 | 2.5865ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:01:49] | 200 | 120.8678ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:02:58] | 500 | 132.7582ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | failed to encode args[1]: unable to encode (func(*gorm.DB) error)(0x7f78c0) into binary format for int4 (OID 23): cannot find encode plan
[20-Jun-2023 15:06:20] | 200 | 127.4037ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:07:09] | 200 | 132.5876ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:15:12] | 200 | 119.2732ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:15:38] | 200 | 107.5594ms | 127.0.0.1 | GET | /api/product-qualities | -
[20-Jun-2023 15:20:06] | 500 | 132.1951ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | Product: unsupported relations for schema ProductQuality
[20-Jun-2023 15:20:24] | 200 | 124.8408ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:24:43] | 200 | 119.6326ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:24:59] | 200 | 133.2744ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:27:37] | 200 | 111.554ms | 127.0.0.1 | GET | /api/products/Q8Y7RSZLBU | -
[20-Jun-2023 15:27:44] | 200 | 109.6426ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[20-Jun-2023 15:27:53] | 200 | 110.4996ms | 127.0.0.1 | GET | /api/product-qualities | -
[20-Jun-2023 15:27:57] | 200 | 103.4873ms | 127.0.0.1 | GET | /api/suppliers | -
[20-Jun-2023 15:28:19] | 500 | 130.8385ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | ERROR: column "codes" does not exist (SQLSTATE 42703)
[20-Jun-2023 15:29:09] | 200 | 121.0718ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:29:29] | 200 | 131.5938ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 15:41:49] | 400 | 119.0171ms | 127.0.0.1 | POST | /api/auth/login | record not found
[20-Jun-2023 15:42:00] | 201 | 162.9992ms | 127.0.0.1 | POST | /api/users | -
[20-Jun-2023 15:42:03] | 400 | 112.7943ms | 127.0.0.1 | POST | /api/auth/login | invalid password
[20-Jun-2023 15:42:25] | 400 | 558.9µs | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:42:28] | 400 | 524.8µs | 127.0.0.1 | POST | /api/auth/login | invalid character '}' looking for beginning of value
[20-Jun-2023 15:42:31] | 400 | 338.8µs | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:43:04] | 200 | 171.9689ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:47:13] | 200 | 174.1028ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:47:18] | 400 | 161.3777ms | 127.0.0.1 | POST | /api/auth/login | invalid password
[20-Jun-2023 15:47:27] | 400 | 114.3155ms | 127.0.0.1 | POST | /api/auth/login | record not found
[20-Jun-2023 15:47:29] | 200 | 157.7597ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:49:07] | 500 | 166.6678ms | 127.0.0.1 | POST | /api/auth/register | username already exist
[20-Jun-2023 15:49:14] | 201 | 170.8314ms | 127.0.0.1 | POST | /api/auth/register | -
[20-Jun-2023 15:49:22] | 200 | 158.7904ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:50:26] | 200 | 175.6401ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:50:30] | 401 |      0s | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:50:35] | 401 | 577.3µs | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:50:58] | 200 | 153.7835ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:51:02] | 401 | 892.7µs | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:51:21] | 401 | 795.6µs | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:51:38] | 200 | 63.908ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:51:41] | 200 | 114.5889ms | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:51:53] | 401 |      0s | 127.0.0.1 | PATCH | /api/users/5 | -
[20-Jun-2023 15:53:54] | 200 | 172.0545ms | 127.0.0.1 | POST | /api/auth/login | -
[20-Jun-2023 15:54:09] | 200 | 178.3314ms | 127.0.0.1 | POST | /api/login | -
[20-Jun-2023 15:54:12] | 401 |      0s | 127.0.0.1 | POST | /api/auth/register | -
[20-Jun-2023 15:54:18] | 500 | 167.3827ms | 127.0.0.1 | POST | /api/register | username already exist
[20-Jun-2023 15:54:44] | 401 |      0s | 127.0.0.1 | POST | /api/registers | -
[20-Jun-2023 15:54:47] | 500 | 169.7974ms | 127.0.0.1 | POST | /api/register | username already exist
[20-Jun-2023 15:54:54] | 200 |      0s | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:54:58] | 200 |      0s | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:55:04] | 404 |   506µs | 127.0.0.1 | GET | /api/userss | Cannot GET /api/userss
[20-Jun-2023 15:55:06] | 404 | 639.8µs | 127.0.0.1 | GET | /api/userss | Cannot GET /api/userss
[20-Jun-2023 15:55:32] | 200 |      0s | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:55:34] | 200 |      0s | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:55:45] | 200 |      0s | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:55:46] | 200 |      0s | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:56:05] | 404 | 505.9µs | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:56:06] | 404 | 1.0067ms | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:56:09] | 404 |      0s | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:56:10] | 404 |      0s | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:56:18] | 200 | 120.0746ms | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:56:20] | 404 |  61.9µs | 127.0.0.1 | GET | /api/userss | -
[20-Jun-2023 15:56:23] | 200 | 108.9319ms | 127.0.0.1 | GET | /api/users | -
[20-Jun-2023 15:57:22] | 401 |      0s | 127.0.0.1 | GET | /api | -
[20-Jun-2023 15:57:29] | 200 |      0s | 127.0.0.1 | GET | / | -
[20-Jun-2023 19:12:20] | 200 | 154.3073ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[20-Jun-2023 19:12:28] | 200 | 120.3784ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:12:35] | 200 | 112.6895ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:13:03] | 200 | 125.5166ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:17:21] | 200 | 129.2789ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:18:38] | 200 | 133.8582ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:20:32] | 200 | 125.4499ms | 127.0.0.1 | GET | /api/products | -
[20-Jun-2023 19:20:52] | 200 | 118.8083ms | 127.0.0.1 | GET | /api/products | -
[20-Jun-2023 19:20:53] | 200 | 115.685ms | 127.0.0.1 | GET | /api/products | -
[20-Jun-2023 19:20:56] | 200 | 112.0757ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:26:13] | 200 | 123.2722ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:26:28] | 200 | 108.2225ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:28:35] | 200 | 116.636ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:29:25] | 200 | 115.6239ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:29:27] | 200 | 111.4477ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:30:18] | 200 | 120.4623ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:31:40] | 200 | 130.8124ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:35:37] | 200 | 124.6472ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:36:15] | 200 | 107.5759ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:37:43] | 200 | 125.2444ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:42:34] | 200 | 114.5732ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:43:16] | 200 | 110.234ms | 127.0.0.1 | GET | /api/products | -
[20-Jun-2023 19:43:21] | 200 | 107.6245ms | 127.0.0.1 | GET | /api/products | -
[20-Jun-2023 19:43:36] | 200 | 10.3831ms | 127.0.0.1 | GET | /api/products | -
[20-Jun-2023 19:44:16] | 200 | 103.8563ms | 127.0.0.1 | GET | /api/suppliers | -
[20-Jun-2023 19:44:20] | 200 | 113.2277ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 19:44:38] | 200 | 122.1202ms | 127.0.0.1 | GET | /api/product-qualities | -
[20-Jun-2023 19:44:42] | 200 | 119.7158ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[20-Jun-2023 19:44:56] | 200 | 116.0838ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 20:13:40] | 200 | 124.1977ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 20:13:59] | 200 | 105.9766ms | 127.0.0.1 | GET | /api/customers | -
[20-Jun-2023 20:14:03] | 404 | 117.3912ms | 127.0.0.1 | GET | /api/customers/5R6TZZ05MR | record not found
[20-Jun-2023 20:14:46] | 400 | 505.5µs | 127.0.0.1 | POST | /api/customers | -
[20-Jun-2023 20:14:49] | 201 | 132.7542ms | 127.0.0.1 | POST | /api/customers | -
[20-Jun-2023 20:14:57] | 200 | 106.4785ms | 127.0.0.1 | GET | /api/customers | -
[20-Jun-2023 20:14:59] | 404 | 112.4775ms | 127.0.0.1 | GET | /api/customers/5R6TZZ05MR | record not found
[20-Jun-2023 20:15:05] | 200 | 117.3821ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:15:21] | 200 | 116.3614ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:15:35] | 200 | 110.0793ms | 127.0.0.1 | GET | /api/customers | -
[20-Jun-2023 20:15:38] | 200 | 105.7422ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:15:41] | 200 | 123.49ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[20-Jun-2023 20:15:56] | 200 | 122.2963ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 20:16:12] | 200 | 116.2886ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:16:42] | 200 | 123.8307ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:17:15] | 200 | 123.3646ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:17:22] | 200 | 110.0131ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 20:17:24] | 200 | 109.7648ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:17:43] | 405 | 516.5µs | 127.0.0.1 | PATCH | /api/customers/OZM62RD4RM | Method Not Allowed
[20-Jun-2023 20:17:51] | 405 |  62.9µs | 127.0.0.1 | PATCH | /api/customers/OZM62RD4RMs | Method Not Allowed
[20-Jun-2023 20:17:55] | 405 | 758.4µs | 127.0.0.1 | PATCH | /api/customers/OZM62RD4RM | Method Not Allowed
[20-Jun-2023 20:18:10] | 404 | 126.527ms | 127.0.0.1 | PATCH | /api/customers/OZM62RD4RM | record not found
[20-Jun-2023 20:18:16] | 200 | 111.4679ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[20-Jun-2023 20:18:20] | 404 | 105.4358ms | 127.0.0.1 | PATCH | /api/customers/5R6TZZ05MR | record not found
[20-Jun-2023 20:18:55] | 404 | 107.6233ms | 127.0.0.1 | PATCH | /api/customers/5R6TZZ05MR | record not found
[20-Jun-2023 20:18:58] | 200 | 116.0622ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:19:45] | 400 | 790.8µs | 127.0.0.1 | PATCH | /api/customers/5R6TZZ05MR | -
[20-Jun-2023 20:19:48] | 404 | 11.907ms | 127.0.0.1 | PATCH | /api/customers/5R6TZZ05MR | record not found
[20-Jun-2023 20:19:54] | 404 | 116.277ms | 127.0.0.1 | PATCH | /api/customers/5R6TZZ05MRs | record not found
[20-Jun-2023 20:19:58] | 404 | 102.7835ms | 127.0.0.1 | PATCH | /api/customers/5R6TZZ05MR | record not found
[20-Jun-2023 20:20:42] | 200 | 110.0004ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:20:49] | 200 | 131.9394ms | 127.0.0.1 | PATCH | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:20:55] | 200 | 115.1588ms | 127.0.0.1 | DELETE | /api/customers/F62NB91A3B | -
[20-Jun-2023 20:23:40] | 404 | 124.3411ms | 127.0.0.1 | DELETE | /api/customers/F62NB91A3B | record not found
[20-Jun-2023 20:23:43] | 404 | 113.5953ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | record not found
[20-Jun-2023 20:23:47] | 200 | 108.1912ms | 127.0.0.1 | GET | /api/customers | -
[20-Jun-2023 20:23:56] | 404 | 105.103ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | record not found
[20-Jun-2023 20:24:03] | 200 | 110.3992ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[21-Jun-2023 19:06:06] | 200 | 117.2764ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[21-Jun-2023 19:06:07] | 200 | 103.5712ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[21-Jun-2023 19:06:16] | 404 | 104.7237ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | record not found
[21-Jun-2023 19:07:36] | 201 | 118.6001ms | 127.0.0.1 | POST | /api/customers | -
[21-Jun-2023 19:08:08] | 404 | 108.0704ms | 127.0.0.1 | GET | /api/customers/F62NB91A3B | record not found
[21-Jun-2023 19:08:16] | 200 | 109.0595ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 19:08:21] | 200 | 116.2017ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[21-Jun-2023 19:08:51] | 201 | 125.6194ms | 127.0.0.1 | POST | /api/suppliers | -
[21-Jun-2023 19:09:01] | 200 | 104.083ms | 127.0.0.1 | GET | /api/suppliers | -
[21-Jun-2023 19:09:09] | 200 | 107.9222ms | 127.0.0.1 | GET | /api/suppliers/JIZ18FUZFS | -
[21-Jun-2023 19:09:17] | 200 | 115.4459ms | 127.0.0.1 | GET | /api/suppliers/5R6TZZ05MR | -
[21-Jun-2023 19:09:25] | 200 | 110.4467ms | 127.0.0.1 | GET | /api/suppliers/JIZ18FUZFS | -
[21-Jun-2023 19:09:30] | 200 | 110.0891ms | 127.0.0.1 | DELETE | /api/suppliers/JIZ18FUZFS | -
[21-Jun-2023 19:09:32] | 404 | 103.8004ms | 127.0.0.1 | GET | /api/suppliers/JIZ18FUZFS | record not found
[21-Jun-2023 19:09:37] | 200 | 103.9896ms | 127.0.0.1 | GET | /api/suppliers | -
[21-Jun-2023 19:32:07] | 200 | 126.654ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 19:59:24] | 200 | 125.4883ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 19:59:48] | 200 | 131.5914ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 19:59:53] | 200 | 107.743ms | 127.0.0.1 | GET | /api/customers | -
[21-Jun-2023 20:00:20] | 404 | 119.9851ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BKs | record not found
[21-Jun-2023 20:00:40] | 200 | 112.4853ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 20:01:02] | 200 | 126.3898ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 20:02:01] | 400 |      0s | 127.0.0.1 | POST | /api/customers | -
[21-Jun-2023 20:02:23] | 400 |      0s | 127.0.0.1 | POST | /api/customers | -
[21-Jun-2023 20:04:11] | 400 |      0s | 127.0.0.1 | POST | /api/customers | -
[21-Jun-2023 20:16:47] | 400 | 506.6µs | 127.0.0.1 | POST | /api/customers | -
[21-Jun-2023 20:16:48] | 400 |      0s | 127.0.0.1 | POST | /api/customers | -
[21-Jun-2023 20:16:50] | 200 | 122.1646ms | 127.0.0.1 | GET | /api/customers | -
[21-Jun-2023 20:16:51] | 200 | 1.5852ms | 127.0.0.1 | GET | /api/customers | -
[21-Jun-2023 20:16:53] | 200 | 113.1552ms | 127.0.0.1 | GET | /api/customers/0DFU2EU1BK | -
[21-Jun-2023 20:18:28] | 400 |      0s | 127.0.0.1 | POST | /api/customers | -
[23-Jun-2023 14:38:19] | 200 | 210.4072ms | 127.0.0.1 | POST | /api/login | -
[23-Jun-2023 14:38:21] | 200 | 154.9094ms | 127.0.0.1 | POST | /api/login | -
[23-Jun-2023 14:38:22] | 200 | 157.9196ms | 127.0.0.1 | POST | /api/login | -
[23-Jun-2023 14:38:23] | 200 | 156.6215ms | 127.0.0.1 | POST | /api/login | -
[23-Jun-2023 22:25:08] | 200 | 255.9874ms | 127.0.0.1 | POST | /api/login | -
[23-Jun-2023 22:25:18] | 200 | 114.0836ms | 127.0.0.1 | GET | /api/users | -
[23-Jun-2023 22:25:33] | 200 | 112.3517ms | 127.0.0.1 | PATCH | /api/users/1 | -
[23-Jun-2023 22:25:53] | 200 | 119.1578ms | 127.0.0.1 | GET | /api/customers | -
[23-Jun-2023 22:25:59] | 200 | 110.1224ms | 127.0.0.1 | PATCH | /api/customers/0DFU2EU1BK | -
[23-Jun-2023 22:26:07] | 200 | 116.4828ms | 127.0.0.1 | GET | /api/suppliers | -
[23-Jun-2023 22:26:19] | 200 | 122.2331ms | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:26:28] | 400 | 982.9µs | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:26:33] | 200 | 117.9798ms | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:26:38] | 200 | 107.5813ms | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:29:23] | 200 | 124.3659ms | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:29:27] | 200 | 110.8448ms | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:29:31] | 200 | 105.2887ms | 127.0.0.1 | PATCH | /api/suppliers/5R6TZZ05MR | -
[23-Jun-2023 22:29:57] | 200 | 107.3139ms | 127.0.0.1 | GET | /api/products | -
[23-Jun-2023 22:30:17] | 200 | 129.4676ms | 127.0.0.1 | PATCH | /api/products/YCXM532UFH | -
[23-Jun-2023 22:30:59] | 200 | 137.5261ms | 127.0.0.1 | PATCH | /api/products/YCXM532UFH | -
[23-Jun-2023 22:31:03] | 200 | 119.7703ms | 127.0.0.1 | PATCH | /api/products/YCXM532UFH | -
[23-Jun-2023 22:31:05] | 200 | 120.1844ms | 127.0.0.1 | PATCH | /api/products/YCXM532UFH | -
[23-Jun-2023 22:31:12] | 200 | 120.631ms | 127.0.0.1 | PATCH | /api/products/YCXM532UFH | -
[24-Jun-2023 12:42:47] | 200 | 213.9788ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[24-Jun-2023 12:42:52] | 404 | 106.5305ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFHl | record not found
[24-Jun-2023 14:32:28] | 200 | 154.8744ms | 127.0.0.1 | GET | /api/users | -
[24-Jun-2023 14:32:30] | 200 | 109.1537ms | 127.0.0.1 | GET | /api/users | -
[24-Jun-2023 14:51:05] | 200 | 118.769ms | 127.0.0.1 | GET | /api/users | -
[24-Jun-2023 14:51:08] | 200 | 109.8093ms | 127.0.0.1 | GET | /api/products | -
[24-Jun-2023 14:51:11] | 200 | 107.452ms | 127.0.0.1 | GET | /api/product-qualities | -
[24-Jun-2023 14:51:12] | 200 | 114.2042ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[24-Jun-2023 15:19:26] | 200 | 129.8632ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[24-Jun-2023 15:19:27] | 200 | 107.891ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[24-Jun-2023 15:19:30] | 404 | 105.7037ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFHl | record not found
[24-Jun-2023 15:19:33] | 200 | 105.2157ms | 127.0.0.1 | GET | /api/product-qualities/YCXM532UFH | -
[26-Jun-2023 09:19:42] | 200 | 130.7748ms | 127.0.0.1 | GET | /api/transactions | -
[26-Jun-2023 09:20:17] | 500 | 102.8485ms | 127.0.0.1 | GET | /api/transactions/5R6TZZ05MR | ERROR: trailing junk after numeric literal at or near "5R" (SQLSTATE 42601)
[26-Jun-2023 09:20:47] | 200 | 127.2648ms | 127.0.0.1 | GET | /api/transactions/5R6TZZ05MR/supplier | -
[26-Jun-2023 09:20:55] | 200 | 106.8573ms | 127.0.0.1 | GET | /api/transactions/5R6TZZ05MR/customer | -
[26-Jun-2023 09:21:07] | 200 | 116.0618ms | 127.0.0.1 | GET | /api/transactions/0DFU2EU1BK/customer | -
[26-Jun-2023 09:21:20] | 500 | 104.1112ms | 127.0.0.1 | GET | /api/transactions/FKKAJSNDD | ERROR: column "fkkajsndd" does not exist (SQLSTATE 42703)
[26-Jun-2023 09:21:29] | 500 | 117.1756ms | 127.0.0.1 | GET | /api/transactions/0DFU2EU1BK | ERROR: trailing junk after numeric literal at or near "0D" (SQLSTATE 42601)
[26-Jun-2023 09:21:49] | 500 | 13.0812ms | 127.0.0.1 | GET | /api/transactions/0DFU2EU1BK | ERROR: trailing junk after numeric literal at or near "0D" (SQLSTATE 42601)
[26-Jun-2023 09:21:50] | 500 | 109.0659ms | 127.0.0.1 | GET | /api/transactions/0DFU2EU1BK | ERROR: trailing junk after numeric literal at or near "0D" (SQLSTATE 42601)
[26-Jun-2023 09:21:53] | 500 | 106.5709ms | 127.0.0.1 | GET | /api/transactions/FKKAJSNDD | ERROR: column "fkkajsndd" does not exist (SQLSTATE 42703)
[26-Jun-2023 09:22:43] | 200 | 131.6212ms | 127.0.0.1 | GET | /api/transactions/FKKAJSNDD | -
[26-Jun-2023 09:28:34] | 200 | 124.5018ms | 127.0.0.1 | GET | /api/transactions/FKKAJSNDD | -
[26-Jun-2023 09:33:50] | 200 | 125.129ms | 127.0.0.1 | GET | /api/transactions/FKKAJSNDD | -
[26-Jun-2023 09:34:17] | 200 | 110.1133ms | 127.0.0.1 | GET | /api/transactions/JJDHSNWK | -
[26-Jun-2023 09:34:21] | 500 | 106.8981ms | 127.0.0.1 | GET | /api/transactions/JJDHSNWKs | record not found
[26-Jun-2023 09:34:28] | 500 | 104.9953ms | 127.0.0.1 | GET | /api/transactions/JJDHSNWKs | record not found
[26-Jun-2023 09:35:09] | 200 | 117.3511ms | 127.0.0.1 | GET | /api/transactions/5R6TZZ05MR/supplier | -
[26-Jun-2023 09:35:11] | 200 | 116.6072ms | 127.0.0.1 | GET | /api/transactions/5R6TZsZ05MR/supplier | -
[26-Jun-2023 09:35:20] | 200 | 110.7044ms | 127.0.0.1 | GET | /api/transactions/JJDHSNWK | -
[26-Jun-2023 09:35:23] | 404 | 105.1974ms | 127.0.0.1 | GET | /api/transactions/JJDHSNWKs | record not found
[26-Jun-2023 09:35:25] | 200 | 109.3117ms | 127.0.0.1 | GET | /api/transactions/JJDHSNWK | -
[26-Jun-2023 09:40:45] | 200 | 113.9985ms | 127.0.0.1 | GET | /api/transactions | -
